    ttheta   IntUPexp  sIntUPexp   IntUPmod IntDOWNexp sIntDOWNexp IntDOWNmod   IntBKGR flag
    68.600   2165.510     18.840   2244.608   2112.680     18.610   2200.945   1974.000  0
    68.800   2177.240     19.090   2247.988   2109.000     18.800   2204.255   1974.000  0
    69.000   2177.520     19.100   2255.945   2083.500     18.680   2211.648   1974.000  0
    69.200   2177.640     19.100   2267.147   2070.010     18.610   2222.010   1974.000  0
    69.400   2162.400     19.040   2280.193   2110.390     18.800   2234.105   1974.000  0
    69.600   2214.230     19.240   2293.673   2078.300     18.650   2246.633   1974.000  0
    69.800   2198.690     19.330   2306.261   2111.410     18.930   2258.335   1974.000  0
    70.000   2225.040     19.730   2316.825   2189.230     19.570   2268.115   1974.000  0
    70.200   2264.430     19.900   2324.536   2152.500     19.410   2275.175   1974.000  0
    70.400   2269.640     19.930   2328.950   2156.450     19.420   2279.111   1974.000  0
    70.600   2205.030     19.650   2330.052   2149.130     19.400   2279.963   1974.000  0
    70.800   2266.710     19.910   2328.236   2114.840     19.230   2278.197   1974.000  0
    71.000   2247.440     19.820   2324.225   2145.470     19.370   2274.614   1974.000  0
    71.200   2268.700     20.390   2318.944   2145.690     19.830   2270.209   1974.000  0
    71.400   2253.920     20.310   2313.367   2159.990     19.880   2266.012   1974.000  0
    71.600   2261.980     20.360   2308.375   2146.000     19.830   2262.925   1974.000  0
    71.800   2225.300     20.200   2304.635   2127.170     19.730   2261.604   1974.000  0
    72.000   2226.910     20.210   2302.536   2117.470     19.700   2262.382   1974.000  0
    72.200   2269.480     20.390   2302.171   2177.950     19.970   2265.259   1974.000  0
    72.400   2288.940     20.730   2303.370   2157.010     20.120   2269.935   1974.000  0
    72.600   2252.560     20.830   2305.780   2195.510     20.540   2275.898   1974.000  0
    72.800   2269.910     21.140   2308.964   2180.950     20.710   2282.540   1974.000  0
    73.000   2250.190     20.820   2312.511   2225.810     20.700   2289.274   1974.000  0
